"ccpageid";"name";"party";"category";"country"
"12346669";"Alexander Ryle";"Liberal Alliance";"Political";"Denmark"
"12346105";"Lægeforeningen";"";"Societal";"Denmark"
"12345885";"Radikal Ungdom";"Radikale Venstre";"Political";"Denmark"
"12345950";"Ole Birk Olesen";"Liberal Alliance";"Political";"Denmark"
"12346027";"Merete Dea Larsen";"Dansk Folkeparti";"Political";"Denmark"
"12345781";"Malte Larsen";"Socialdemokratiet";"Political";"Denmark"
"12345785";"Britt Bager";"Venstre";"Political";"Denmark"
"12346033";"Mary Fonden";"";"Societal";"Denmark"
"12346158";"Karen Ellemann";"Venstre";"Political";"Denmark"
"12346113";"Anders Kühnau";"";"Societal";"Denmark"
"12346087";"LederneDK";"";"Societal";"Denmark"
"12346740";"Mette Dencker";"";"Political";"Denmark"
"12346624";"baeredygtigtrafik";"";"Societal";"Denmark"
"12346456";"denkorteradioavis";"";"Media";"Denmark"
"12346436";"DIFdk";"";"Societal";"Denmark"
"12346513";"DanskePsykomotoriskeTerapeuter";"";"Societal";"Denmark"
"12346071";"LineKLay";"";"Political";"Denmark"
"12345895";"Thomas Monberg";"Socialdemokratiet";"Political";"Denmark"
"12346255";"Kunstforeningen GL STRAND";"";"Societal";"Denmark"
"12346440";"Danske Gymnastik- & Idrætsforeninger (DGI)";"";"Societal";"Denmark"
"12346713";"Frivilligt Drenge- og Pige-Forbund  FDF";"";"Societal";"Denmark"
"12345955";"objektivtset";"";"Societal";"Denmark"
"12346252";"GramSlot";"";"Societal";"Denmark"
"12346490";"danskjernbaneforbund";"";"Societal";"Denmark"
"12346558";"Copenhagen Business School";"";"Societal";"Denmark"
"12346368";"ExtinctionRebellionDK";"";"Societal";"Denmark"
"12346058";"Dansk Veganerforening";"";"Societal";"Denmark"
"12345960";"nycarlsbergfondet";"";"Societal";"Denmark"
"12346471";"danskungdomsfaellesraad";"";"Societal";"Denmark"
"12346362";"fanoeposten";"";"Media";"Denmark"
"12345685";"WWF Verdensnaturfonden";"";"Societal";"Denmark"
"12346731";"Egil F. Hulgaard - Politik";"";"Political";"Denmark"
"12345849";"Sambandsflokkurin";"";"Political";"Denmark"
"12345987";"Danmarks Nationalbank";"";"Political";"Denmark"
"12346363";"FamilieJournal";"";"Media";"Denmark"
"12346661";"Alzheimerforeningen";"";"Societal";"Denmark"
"12346520";"Danske Mælkeproducenter";"";"Societal";"Denmark"
"12346646";"arbejdsgiverforeningen";"";"Societal";"Denmark"
"12346677";"Ældre Sagen";"";"Societal";"Denmark"
"12345691";"VoresBorn";"";"Media";"Denmark"
"12346035";"Martin Henriksen";"Dansk Folkeparti";"Political";"Denmark"
"12346029";"Medietilsynet";"";"Societal";"Denmark"
"12345755";"The Voice";"";"Media";"Denmark"
"12346081";"levendehav.dk";"";"Societal";"Denmark"
"12346371";"Eurowoman";"";"Media";"Denmark"
"12345692";"VKST.DK";"";"Societal";"Denmark"
"12346542";"DanmarksBiblioteksforening";"";"Societal";"Denmark"
"12346186";"Jane Heitmann";"Venstre";"Political";"Denmark"
"12346589";"Camilla Fabricius";"Socialdemokratiet";"Political";"Denmark"
"12346648";"AE-Rådet (Arbejderbevægelsens Erhvervsråd)";"";"Societal";"Denmark"
"12346606";"Bo Bedre";"";"Media";"Denmark"
"12346099";"LanddistrikternesFaellesrad";"";"Societal";"Denmark"
"12346435";"Digital Hub Denmark";"";"Societal";"Denmark"
"12346634";"Landsforeningen Autisme";"";"Societal";"Denmark"
"12346225";"Henrik W. Petersen";"";"Societal";"Denmark"
"12346537";"Danmarks Veteraner";"";"Societal";"Denmark"
"12346521";"Dansk El-Forbund";"";"Societal";"Denmark"
"12346704";"Kris Jensen Skriver FT";"Socialdemokratiet";"Political";"Denmark"
"12346101";"Landbrug & Fødevarer";"";"Societal";"Denmark"
"12345899";"Politiforbundet";"";"Societal";"Denmark"
"12346112";"KulturogInformation";"";"Societal";"Denmark"
"12346528";"Danske Advokater";"";"Societal";"Denmark"
"12346095";"landskamp";"";"Societal";"Denmark"
"12345788";"Steffen Larsen";"Liberal Alliance";"Political";"Denmark"
"12346473";"Dansk Tennis Forbund";"";"Societal";"Denmark"
"12346167";"Justitia";"";"Societal";"Denmark"
"12345818";"skoleidraet";"";"Societal";"Denmark"
"12345850";"sagro.dk";"";"Societal";"Denmark"
"12345836";"Dansk Sejlunion";"";"Societal";"Denmark"
"12345766";"tandplejer";"";"Societal";"Denmark"
"12346518";"danskemalermestre";"";"Societal";"Denmark"
"12346114";"Årsskriftet Critique";"";"Societal";"Denmark"
"12346074";"Ligetil";"";"Media";"Denmark"
"12345842";"Sara Emil Baaring";"Socialdemokratiet";"Political";"Denmark"
"12346365";"fagbladetsygeplejersken";"";"Societal";"Denmark"
"12345771";"Tænketanken Europa";"";"Societal";"Denmark"
"12345789";"Steffen W. Frølund";"Liberal Alliance";"Political";"Denmark"
"12346262";"Gigtforeningen";"";"Societal";"Denmark"
"12346553";"Crossing Borders (CB)";"";"Societal";"Denmark"
"12346318";"Flemming Møller Mortensen";"Socialdemokratiet";"Political";"Denmark"
"12346738";"Rasmus Helveg Petersen";"";"Political";"Denmark"
"12345926";"PatientforeningenDK";"";"Societal";"Denmark"
"12346645";"Magni Arge";"Tjóðveldi";"Political";"Denmark"
"12346620";"Benny Yssing";"";"Societal";"Denmark"
"12346723";"Christina Thorholm";"";"Political";"Denmark"
"12346564";"Carsten Kissmeyer";"Venstre";"Political";"Denmark"
"12345900";"polioforeningen";"";"Societal";"Denmark"
"12346367";"Faengselsforbundet";"";"Societal";"Denmark"
"12345816";"Dansk Skovforening";"";"Societal";"Denmark"
"12346509";"Danske Seniorer";"";"Societal";"Denmark"
"12346241";"Hans Kristian Skibby";"Danmarksdemokraterne";"Political";"Denmark"
"12345952";"Morten Østergaard";"Radikale Venstre";"Societal";"Denmark"
"12345765";"Tanja Larsson";"Socialdemokratiet";"Political";"Denmark"
"12346461";"Dansk Boldspil-Union";"";"Societal";"Denmark"
"12346076";"Liberal Alliances Ungdom";"Liberal Alliance";"Political";"Denmark"
"12346346";"Finansforbundet";"";"Societal";"Denmark"
"12346632";"autocampdk";"";"Societal";"Denmark"
"12346135";"Kirkernes Integrationstjeneste";"";"Societal";"Denmark"
"12345862";"Rød-Grøn Ungdom";"Enhedslisten";"Political";"Denmark"
"12346555";"cpdanmark.dk";"";"Societal";"Denmark"
"12646749";"Roskilde Universitet – RUC";"";"Societal";"Denmark"
"12346724";"Kenneth Mikkelsen";"";"Political";"Denmark"
"12346552";"Cyklistforbundet";"";"Societal";"Denmark"
"12346700";"Tænketanken Prospekt";"";"Societal";"Denmark"
"12345962";"Nova FM";"";"Media";"Denmark"
"12346424";"Djøf";"";"Societal";"Denmark"
"12346692";"Mohammad Rona - MF for Moderaterne";"Moderaterne";"Political";"Denmark"
"12346208";"HumanistiskSamfund";"";"Societal";"Denmark"
"12346483";"Dansk Musiker Forbund";"";"Societal";"Denmark"
"12346531";"Dansk Blindesamfund";"";"Societal";"Denmark"
"12345824";"Simon Emil Ammitzbøll";"Liberal Alliance";"Political";"Denmark"
"12345963";"norgaard.dk";"";"Societal";"Denmark"
"12346039";"Marinehjemmevaernet";"";"Societal";"Denmark"
"12346478";"DanskPsykologForening";"";"Societal";"Denmark"
"12345754";"Thomas Jensen";"Socialdemokratiet";"Political";"Denmark"
"12346237";"hegnsholthoenseri";"";"Societal";"Denmark"
"12346266";"Søren Gade";"Venstre";"Political";"Denmark"
"12345839";"Landsforeningen Scleroseforeningen";"";"Societal";"Denmark"
"12346122";"Kræftens Bekæmpelse";"";"Societal";"Denmark"
"12345924";"Danmarks Pelagiske Producentorganisation";"";"Societal";"Denmark"
"12345829";"Socialistisk Folkepartis Ungdom";"Socialistisk Folkeparti";"Political";"Denmark"
"12346674";"aidsfondet";"";"Societal";"Denmark"
"12346244";"Fie Hækkerup";"Socialdemokratiet";"Political";"Denmark"
"12345856";"Franciska Rosenkilde";"Alternativet";"Political";"Denmark"
"12346147";"Katrine Robsøe";"Radikale Venstre";"Political";"Denmark"
"12346194";"ITD.Brancheorganisation";"";"Societal";"Denmark"
"12346455";"Dennis Flydtkjær";"Danmarksdemokraterne";"Political";"Denmark"
"12345728";"Uddannelsesforbundet.dk";"";"Societal";"Denmark"
"12345914";"Peter Have";"Moderaterne";"Political";"Denmark"
"12346388";"egmontfonden";"";"Societal";"Denmark"
"12346005";"Lise Bertelsen";"Det Konservative Folkeparti";"Political";"Denmark"
"12345951";"Økologisk Landsforening";"";"Societal";"Denmark"
"12345838";"Syddansk Universitet";"";"Societal";"Denmark"
"12345993";"Muslimsk Ungdom i Danmark (MUD)";"";"Societal";"Denmark"
"12345706";"VerdensBedsteNyheder";"";"Media";"Denmark"
"12346090";"Lars Tvede";"";"Societal";"Denmark"
"12345779";"stiftstidende";"";"Media";"Denmark"
"12345871";"realdaniadk";"";"Societal";"Denmark"
"12346575";"Charlotte Munch";"Danmarksdemokraterne";"Political";"Denmark"
"12346481";"danskoplysningsforbund";"";"Societal";"Denmark"
"12346399";"DR P6 Beat";"";"Media";"Denmark"
"12346502";"danskevandvaerker";"";"Societal";"Denmark"
"12346136";"Jeanette Bauer";"";"Societal";"Denmark"
"12345777";"Stinus Lindgreen";"Radikale Venstre";"Political";"Denmark"
"12346690";"WekoAgro  Horsch in Denmark";"";"Societal";"Denmark"
"12346446";"detobelskefamiliefond";"";"Societal";"Denmark"
"12345872";"Rasmus Vestergaard Madsen";"";"Political";"Denmark"
"12346484";"danskmissionsraad";"";"Societal";"Denmark"
"12345844";"Sandra Elisabeth Skalvig";"Liberal Alliance";"Political";"Denmark"
"12346410";"drc.danmark";"";"Societal";"Denmark"
"12346236";"Heidi Bank";"Venstre";"Political";"Denmark"
"12346216";"hkdkstat";"";"Societal";"Denmark"
"12345857";"Rosa Eriksen";"Moderaterne";"Political";"Denmark"
"12346492";"Dansk Iværksætterforening";"";"Societal";"Denmark"
"12346548";"dagsvaerk";"";"Societal";"Denmark"
"12345830";"Trine Torp";"Socialistisk Folkeparti";"Political";"Denmark"
"12345679";"Aarhus Universitet";"";"Societal";"Denmark"
"12346172";"jordemoderforeningen";"";"Societal";"Denmark"
"12346108";"Kvinderådet";"";"Societal";"Denmark"
"12346004";"Mødrehjælpen";"";"Societal";"Denmark"
"12346626";"Baba - For Alle Fædre";"";"Societal";"Denmark"
"12345943";"Danske Museer";"";"Societal";"Denmark"
"12345702";"Veteranalliancen";"";"Societal";"Denmark"
"12346276";"LEV";"";"Societal";"Denmark"
"12345763";"teamdanmark";"";"Societal";"Denmark"
"12345891";"Prosa – Forbundet af It-professionelle i Danmark";"";"Societal";"Denmark"
"12346644";"Arkitektforeningen";"";"Societal";"Denmark"
"12346384";"ELLEDenmark";"";"Media";"Denmark"
"12345890";"Psykiatrifonden";"";"Societal";"Denmark"
"12345720";"Unge Moderater";"Moderaterne";"Political";"Denmark"
"12345693";"VIVEviden";"";"Societal";"Denmark"
"12346257";"globaltfokusngo";"";"Societal";"Denmark"
"12346689";"Betina Kastbjerg - Danmarksdemokraterne";"Danmarksdemokraterne";"Political";"Denmark"
"12346098";"SIND – Landsforeningen for psykisk sundhed";"";"Societal";"Denmark"
"12345761";"TekniskLandsforbund";"";"Societal";"Denmark"
"12345678";"Aarhusuniversitetsforskningsfond";"";"Societal";"Denmark"
"12345817";"SkoleOgForaeldre";"";"Societal";"Denmark"
"12346708";"Dansk Formands Forening";"";"Societal";"Denmark"
"12346102";"LandboSyd";"";"Societal";"Denmark"
"12346488";"Dansk Kunstnerråd";"";"Societal";"Denmark"
"12346193";"IT-Universitetet i København";"";"Societal";"Denmark"
"12346269";"Friluftsrådet";"";"Societal";"Denmark"
"12346506";"Danske Studerendes Fællesråd";"";"Societal";"Denmark"
"12345750";"Tobias Grotkjær Elmstrøm";"Moderaterne";"Political";"Denmark"
"12346163";"Jyske Bank A/S";"";"Societal";"Denmark"
"12346159";"kano.kajak";"";"Societal";"Denmark"
"12346497";"Dansk Forfatterforening";"";"Societal";"Denmark"
"12346130";"Dansk Komponistforening";"";"Societal";"Denmark"
"12346499";"Dansk Folkeoplysnings Samråd";"";"Societal";"Denmark"
"12345791";"Standby.dk Magasinet for rejse-  hotel- & turistbranchen i Norden";"";"Media";"Denmark"
"12346584";"Carolina Magdalene Maier";"Alternativet";"Political";"Denmark"
"12346126";"konstruktoer";"";"Societal";"Denmark"
"12346373";"Euroman";"";"Media";"Denmark"
"12346568";"Christina Egelund";"Moderaterne";"Political";"Denmark"
"12346445";"Radikale Venstre i Bruxelles";"Radikale Venstre";"Political";"Denmark"
"12345991";"myROCK";"";"Media";"Denmark"
"12345894";"Pop FM";"";"Media";"Denmark"
"12346718";"Ruben Kidde";"";"Political";"Denmark"
"12346256";"glsarbejdsgivere";"";"Societal";"Denmark"
"12346577";"Charlotte Bagge Hansen";"Moderaterne";"Political";"Denmark"
"12346259";"Globale Gymnasieaktivister";"";"Societal";"Denmark"
"12346419";"Medie- og Journalisthøjskolen";"";"Societal";"Denmark"
